Entidad,Sexo,Edad,TrabajoAlMenos1Hora,TiempoTrabajoLV,TiempoTrabajoSD,TiempoTrasladoLV,TiempoTrasladoSD,Salario,PermisoEnfermedadMaternidadAccidente,PermisoVacaciones,DerechoJubilación,DerechoServiciosMedicos,TiempoDedicadoADormirLV,TiempoDedicadoADormirSD,TiempoDedicadoAComerLV,TiempoDedicadoAComerSD,TiempoDedicadoAAseoPersonalLV,TiempoDedicadoAAseoPersonalSD,TiempoDedicadoAActividadesEstudioLV,TiempoDedicadoAActividadesEstudioSD,TiempoDedicadoATrasladarEstudianteLV,TiempoDedicadoATrasladarEstudianteSD,QuehaceresDomésticosLV,QuehaceresDomésticosSD,TiempoGanaderíaAutoconsumoLV,TiempoGanaderíaAutoconsumoSD,TiempoActividadesRecolecciónLV,TiempoActividadesRecolecciónSD,TiempoAgriculturaAutoconsumoLV,TiempoAgriculturaAutoconsumoSD,TiempoConfecciónCaseraLV,TiempoConfecciónCaseraSD,TiempoMantenimientoHogarLV,TiempoMantenimientoHogarSD,TiempoComprasDelHogarLV,TiempoComprasDelHogarSD,TiempoTramitesPagosLV,TiempoTramitesPagosSD,TiempoOrganizaciónHogarLV,TiempoOrganizaciónHogarSD,TiempoMantenimientoHogarTercerosLV,TiempoMantenimientoHogarTercerosSD,TiempoCuidadosEspecialesOtraPersonaLV,TiempoCuidadosEspecialesOtraPersonaSD,TiempoCrianzaMenores0a5LV,TiempoCrianzaMenores0a5SD,TiempoCrianzaMenores0a14LV,TiempoCrianzaMenores0a14SD,TiempoAcompañamientoFamiliar15a59LV,TiempoAcompañamientoFamiliar15a59SD,TiempoAcompañamientoFamiliar60LV,TiempoAcompañamientoFamiliar60SD,TiempoApoyoOtroHogarLV,TiempoApoyoOtroHogarSD,TiempoVoluntariadoLV,TiempoVoluntariadoSD,TiempoActividadesRecreativasLV,TiempoActividadesRecreativasSD,TiempoAtenciónSaludLV,TiempoAtenciónSaludSD,SentimientoQuehaceresHogar,SentimientoEstudio,SentimientoTrabajo,SentimientoCuidadoApoyoFamiliares,SentimientoOcioConvivencia,SentimientoTraslado,SentimientoTramitesPagos,SentimientoVidaGeneral,SentimientoVidaFamiliar,SentimientoVidaAfectiva,SentimientoVidaSocial,SentimientoSituaciónEconómica,SentimientoVivienda,SentimientoFelicidadGeneral
25,Hombre,29,Si,50.0,9.0,1.6666666666666663,0.6666666666666666,114400.0,Si,Si,Si,Si,40.0,16.0,1.25,0.5,5.166666666666667,2.1666666666666665,0.0,0.0,0.0,0.0,8.833333333333332,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,1.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Feliz
24,Hombre,26,Si,40.0,16.0,1.6666666666666663,0.6666666666666666,88400.0,No,No,No,No,35.0,14.0,3.75,1.5,5.416666666666667,2.1666666666666665,0.0,0.0,0.0,0.0,13.2,6.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,2.0,10.0,4.0,0.0,0.0,15.0,6.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Feliz
18,Hombre,24,Si,8.0,12.0,6.0,2.0,208000.0,No,No,No,No,40.0,10.0,7.5,1.0,5.5,2.1666666666666665,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Muy Feliz
9,Mujer,28,Si,40.0,20.0,10.0,2.0,104000.0,Si,Si,No,Si,40.0,18.0,12.0,5.0,7.833333333333333,4.166666666666667,0.0,0.0,0.0,0.0,11.833333333333334,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.333333333333333,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Feliz
20,Hombre,50,Si,40.0,8.0,2.5,0.5,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,2.5,1.0,1.25,0.5,0.0,0.0,0.0,0.0,4.0,10.333333333333332,5.0,1.0,2.333333333333333,0.0,5.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Poco feliz
14,Hombre,19,Si,50.0,20.0,5.0,2.0,208000.0,Si,Si,Si,Si,40.0,16.0,3.333333333333333,1.6666666666666663,5.0,2.0,1.0,0.0,0.6666666666666666,0.0,4.833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Feliz
20,Mujer,73,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,35.0,14.0,7.5,3.5,2.5,1.3333333333333333,0.0,0.0,0.0,0.0,29.55,9.6,5.0,2.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.05,0.0166666666666666,0.0,0.0,0.0,0.0,1.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Poco feliz
31,Hombre,26,Si,40.0,5.0,2.5,0.5,93600.0,No especificado,No,No,Si,35.0,14.0,7.5,3.0,7.5,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.4166666666666667,0.5833333333333333,7.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833333333333333,1.1666666666666667,4.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos feliz
12,Mujer,28,No,10.0,0.0,0.4166666666666667,0.0,7800.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,3.4166666666666665,2.333333333333333,2.5,0.7333333333333333,0.0,0.0,0.0,0.0,7.083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.2333333333333333,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,8.083333333333332,1.6666666666666667,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Feliz
9,Hombre,12,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,32.0,16.0,5.5,3.0,4.0,2.1666666666666665,35.0,0.0,2.5,0.0,3.8333333333333335,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.5,0.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
27,Mujer,21,Si,37.5,7.5,0.8333333333333334,0.1666666666666666,57044.0,Si,Si,Si,Si,45.0,18.0,7.5,3.0,6.166666666666667,1.6666666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Muy Feliz
13,Hombre,52,Si,70.0,24.0,2.5,1.5,62400.0,No,No,No,Si,40.0,16.0,2.5,1.5,3.5,1.0,0.0,0.0,0.0,0.0,5.5,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,1.6666666666666663,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
15,Mujer,50,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,35.0,14.0,8.0,2.0,5.333333333333333,2.083333333333333,0.0,0.0,0.0,0.0,25.33333333333333,3.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.666666666666667,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Feliz
32,Hombre,72,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,42.5,16.0,10.0,4.0,3.25,1.0,0.0,0.0,0.0,0.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),Mas o menos satisfecho(a),Satisfecho(a),Muy satisfecho(a),Poco satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Poco feliz
13,Mujer,25,Si,10.0,4.0,0.0,0.0,10400.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,11.083333333333332,4.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,3.8333333333333335,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
11,Mujer,16,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,35.0,16.0,5.0,3.0,7.916666666666667,3.0,45.0,0.0,2.5,0.0,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy Feliz
6,Hombre,17,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,2.833333333333333,2.0,5.0,2.0,37.5,0.0,3.0,0.0,2.583333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
29,Mujer,55,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,7.5,3.0,5.0,2.0,0.0,0.0,0.0,0.0,53.75,5.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,3.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
9,Mujer,44,Si,30.0,0.0,10.0,0.0,39000.0,No,No,No,No,30.0,12.0,10.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,28.083333333333336,11.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
29,Mujer,20,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,35.0,14.0,2.5,1.0,5.0,2.0,50.0,7.0,10.0,2.0,11.416666666666668,5.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0333333333333333,0.0,0.0,3.6666666666666665,0.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,6.0,0.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Poco satisfecho(a),Mas o menos satisfecho(a),Muy Feliz
15,Mujer,15,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,15.0,10.0,4.0,3.0,1.5,45.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Muy Feliz
12,Mujer,30,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,6.666666666666667,1.5,5.0,2.0,0.0,0.0,0.0,0.0,14.583333333333334,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,0.1666666666666666,1.25,0.5,0.0,0.0,11.666666666666668,4.666666666666666,17.5,7.0,0.0,0.0,0.0,0.0,7.5,3.0,0.0,3.0,10.166666666666666,5.666666666666666,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
16,Hombre,66,Si,60.0,24.0,5.0,2.0,0.0,No especificado,No especificado,No especificado,No especificado,35.0,14.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Poco satisfecho(a),Poco satisfecho(a),Feliz
32,Hombre,40,Si,40.0,8.0,10.0,2.0,93600.0,No,No,No,No,40.0,16.0,3.333333333333333,1.3333333333333333,2.5,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.5,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Mas o menos feliz
15,Mujer,20,Si,20.0,4.0,1.0,0.2,20800.0,No especificado,No especificado,No especificado,No especificado,40.0,18.0,15.0,6.0,7.5,3.0,0.0,0.0,0.0,0.0,23.33333333333333,10.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,2.6666666666666665,30.0,16.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,29.5,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Feliz
20,Mujer,70,Si,20.0,8.0,1.6666666666666663,0.6666666666666666,12000.0,No,No,No,No,25.0,10.0,12.0,5.0,7.5,3.0,0.0,0.0,0.0,0.0,31.5,9.483333333333334,35.0,18.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0666666666666666,8.75,4.866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.3333333333333333,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Poco satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Muy Feliz
18,Hombre,43,Si,40.0,5.0,10.0,2.0,114400.0,Si,Si,Si,Si,35.0,14.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,8.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.1666666666666666,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,4.083333333333334,0.25,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Feliz
11,Mujer,42,Si,40.0,8.0,5.0,1.0,67600.0,Si,Si,Si,Si,35.0,14.0,7.0,4.0,2.5,1.0,0.0,0.0,0.0,0.0,5.499999999999999,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0833333333333333,0.0,0.0,0.0,8.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.333333333333333,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Feliz
1,Hombre,52,Si,40.0,0.0,2.5,0.0,182000.0,Si,Si,Si,Si,35.0,16.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,9.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Muy satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy satisfecho(a),Satisfecho(a),Muy satisfecho(a),Feliz
